seed,missing_rate,statistic,value
159,0.5,theta_w,41.37992180678011
159,0.5,theta_h,36.47851137946789
159,0.5,theta_l,39.99275103448321
159,0.5,tajimas_d,0.1856746556106217
159,0.6,pi,43.342055828505764
159,0.6,theta_w,41.495852059187854
159,0.6,theta_h,36.79857674461573
159,0.6,theta_l,40.070316286560754
159,0.6,tajimas_d,0.164939575775322
160,0.0,pi,38.980000000000004
160,0.0,theta_w,39.209039578119885
160,0.0,theta_h,70.05030303030303
160,0.0,theta_l,54.51515151515151
160,0.0,tajimas_d,-0.019595335393446482
160,0.05,pi,39.18826758037961
160,0.05,theta_w,39.61412333994594
160,0.05,theta_h,70.21060961492277
160,0.05,theta_l,54.699438597651195
160,0.05,tajimas_d,-0.036246093679671694
160,0.1,pi,38.9055294312124
160,0.1,theta_w,39.45038406068184
160,0.1,theta_h,70.42651659744568
160,0.1,theta_l,54.66602301432905
160,0.1,tajimas_d,-0.04680074044648434
160,0.2,pi,38.961362671606025
160,0.2,theta_w,37.94153959325944
160,0.2,theta_h,70.13336705990446
160,0.2,theta_l,54.54736486575525
160,0.2,tajimas_d,0.09197568938781299
160,0.3,pi,39.41943900958406
160,0.3,theta_w,38.45589008301551
160,0.3,theta_h,67.6449401170936
160,0.3,theta_l,53.532189563338825
160,0.3,tajimas_d,0.08695843321467679
160,0.4,pi,39.22359010546388
160,0.4,theta_w,38.818871046198566
160,0.4,theta_h,67.62638231116705
160,0.4,theta_l,53.42498620831546
160,0.4,tajimas_d,0.03678421329276542
160,0.5,pi,39.43017628611764
160,0.5,theta_w,38.19515748497615
160,0.5,theta_h,67.39843558658734
160,0.5,theta_l,53.414305936352484
160,0.5,tajimas_d,0.11647210615917543
160,0.6,pi,39.4916588572875
160,0.6,theta_w,38.87713612676569
160,0.6,theta_h,59.751547988008895
160,0.6,theta_l,49.62160342264819
160,0.6,tajimas_d,0.058498128116523065
161,0.0,pi,36.621212121212125
161,0.0,theta_w,38.050151708815854
161,0.0,theta_h,28.893939393939394
161,0.0,theta_l,32.75757575757576
161,0.0,tajimas_d,-0.12590369779285046
161,0.05,pi,36.820113386471895
161,0.05,theta_w,37.86319837317515
161,0.05,theta_h,28.860985028583666
161,0.05,theta_l,32.84054920752778
161,0.05,tajimas_d,-0.09281982635590594
161,0.1,pi,36.1827930109826
161,0.1,theta_w,37.46092437439513
161,0.1,theta_h,29.071617227429616
161,0.1,theta_l,32.6272051192061
161,0.1,tajimas_d,-0.11545207476430483
161,0.2,pi,36.797781783221325
161,0.2,theta_w,38.79701476028808
161,0.2,theta_h,29.37075793994396
161,0.2,theta_l,33.08426986158265
161,0.2,tajimas_d,-0.17662026198553413
161,0.3,pi,37.18777990243222
161,0.3,theta_w,37.76234798803724
161,0.3,theta_h,29.00207248244078
161,0.3,theta_l,33.0949261924365
161,0.3,tajimas_d,-0.05277002963812692
161,0.4,pi,35.990483307265265
161,0.4,theta_w,36.65406618586382
161,0.4,theta_h,29.79062580654078
161,0.4,theta_l,32.89055455690303
161,0.4,tajimas_d,-0.06377103566879737
161,0.5,pi,36.85594519964789
161,0.5,theta_w,38.033733100794535
161,0.5,theta_h,28.719125963020556
161,0.5,theta_l,32.787535581334225
161,0.5,tajimas_d,-0.1114826395532827
161,0.6,pi,36.96237766076451
161,0.6,theta_w,37.00927239692189
161,0.6,theta_h,29.95944915243802
161,0.6,theta_l,33.46091340660127
161,0.6,tajimas_d,-0.004687378426890532
162,0.0,pi,58.54808080808081
162,0.0,theta_w,48.48014253255218
162,0.0,theta_h,54.92666666666666
162,0.0,theta_l,56.737373737373744
162,0.0,tajimas_d,0.6991408012211895
162,0.05,pi,58.577324401005995
162,0.05,theta_w,48.57312947850751
162,0.05,theta_h,54.98527845265728
162,0.05,theta_l,56.78130142683165
162,0.05,tajimas_d,0.6965703253315341
162,0.1,pi,58.3226171877137
162,0.1,theta_w,48.915557028103855
162,0.1,theta_h,55.3819369090345
162,0.1,theta_l,56.8522770483741
162,0.1,tajimas_d,0.6539794587260974
162,0.2,pi,59.234311328051014
162,0.2,theta_w,49.07956268825217
162,0.2,theta_h,54.97577795258594
162,0.2,theta_l,57.105044640318475
162,0.2,tajimas_d,0.7116198140234843
162,0.3,pi,58.07005192495574
162,0.3,theta_w,49.41852066521006
162,0.3,theta_h,55.376592346973936
162,0.3,theta_l,56.723322135964835
162,0.3,tajimas_d,0.6103472046605691
162,0.4,pi,58.24273035638821
162,0.4,theta_w,48.24670797034148
162,0.4,theta_h,53.81817728613757
162,0.4,theta_l,56.03045382126288
162,0.4,tajimas_d,0.7334713195183596
162,0.5,pi,59.30740246501088
162,0.5,theta_w,50.273150131949855
162,0.5,theta_h,54.93353325142975
162,0.5,theta_l,57.12046785822032
162,0.5,tajimas_d,0.6489866454883806
162,0.6,pi,57.658936766734556
162,0.6,theta_w,49.258270813669284
162,0.6,theta_h,56.717605385826076
162,0.6,theta_l,57.18827107628031
162,0.6,tajimas_d,0.6336397888234528
163,0.0,pi,27.84262626262626
163,0.0,theta_w,29.9379366236876
163,0.0,theta_h,21.712929292929292
163,0.0,theta_l,24.77777777777778
163,0.0,tajimas_d,-0.23342792270043794
163,0.05,pi,27.964137182488997
163,0.05,theta_w,29.66165574362135
163,0.05,theta_h,21.677519040396415
163,0.05,theta_l,24.820828111442708
163,0.05,tajimas_d,-0.19177408342384578
163,0.1,pi,27.570037904801477
163,0.1,theta_w,30.184594525905347
163,0.1,theta_h,21.766213469928914
163,0.1,theta_l,24.668125687365198
163,0.1,tajimas_d,-0.2919146242713316
163,0.2,pi,27.709031564882483
163,0.2,theta_w,29.947832726520026
163,0.2,theta_h,21.479933159853637
163,0.2,theta_l,24.594482362368062
163,0.2,tajimas_d,-0.2548522417741477
163,0.3,pi,27.6330861163208
163,0.3,theta_w,30.355511245710737
163,0.3,theta_h,21.73035664023427
163,0.3,theta_l,24.681721378277533
163,0.3,tajimas_d,-0.30979154898488676
163,0.4,pi,28.086623631548726
163,0.4,theta_w,31.301658568724093
163,0.4,theta_h,22.21948874276282
163,0.4,theta_l,25.15305618715577
163,0.4,tajimas_d,-0.36068795105486784
163,0.5,pi,27.915251830144808
163,0.5,theta_w,29.22389608529099
163,0.5,theta_h,21.85985855736145
163,0.5,theta_l,24.88755519375313
163,0.5,tajimas_d,-0.1602127895032038
163,0.6,pi,28.237172302211377
163,0.6,theta_w,29.8417346614778
163,0.6,theta_h,23.685725251549293
163,0.6,theta_l,25.96144877688033
163,0.6,tajimas_d,-0.19793484142205955
164,0.0,pi,48.68404040404041
164,0.0,theta_w,42.10625925137998
164,0.0,theta_h,39.235151515151514
164,0.0,theta_l,43.95959595959596
164,0.0,tajimas_d,0.5247120052521882
164,0.05,pi,48.86650349209525
164,0.05,theta_w,42.328111878288915
164,0.05,theta_h,39.35653069139977
164,0.05,theta_l,44.1115170917475
164,0.05,tajimas_d,0.5212237773782812
164,0.1,pi,48.78484808683877
164,0.1,theta_w,42.590538668525554
164,0.1,theta_h,39.1417361860043
164,0.1,theta_l,43.96329213642154
164,0.1,tajimas_d,0.4933292360459271
164,0.2,pi,48.94709443720092
164,0.2,theta_w,42.401635945103905
164,0.2,theta_h,40.323671378180805
164,0.2,theta_l,44.635382907690854
164,0.2,tajimas_d,0.5295348656735323
164,0.3,pi,48.60893432600135
164,0.3,theta_w,41.80750124883886
164,0.3,theta_h,39.598457989638376
164,0.3,theta_l,44.103696157819854
164,0.3,tajimas_d,0.5657920100939835
164,0.4,pi,48.888353410317805
164,0.4,theta_w,41.45294311719968
164,0.4,theta_h,38.79421334186125
164,0.4,theta_l,43.84128337608952
164,0.4,tajimas_d,0.6333880475489578
164,0.5,pi,49.03726314017288
164,0.5,theta_w,41.15935579433489
164,0.5,theta_h,38.07545356303039
164,0.5,theta_l,43.556358351601645
164,0.5,tajimas_d,0.6913469915320524
164,0.6,pi,50.11625544714612
164,0.6,theta_w,42.65734063189842
164,0.6,theta_h,37.72371351768943
164,0.6,theta_l,43.919984482417775
164,0.6,tajimas_d,0.6482611682079815
165,0.0,pi,47.88828282828283
165,0.0,theta_w,42.87885116424933
165,0.0,theta_h,45.748080808080815
165,0.0,theta_l,46.81818181818183
165,0.0,tajimas_d,0.3925276882351519
165,0.05,pi,47.967310832660324
165,0.05,theta_w,43.113498658552345
165,0.05,theta_h,45.94474229433893
165,0.05,theta_l,46.956026563499634
165,0.05,tajimas_d,0.3800493093426162
165,0.1,pi,47.70517746663662
165,0.1,theta_w,42.96884980188795
165,0.1,theta_h,45.470317651081714
165,0.1,theta_l,46.587747558859164
165,0.1,tajimas_d,0.3738103887083919
165,0.2,pi,47.6748151131182
165,0.2,theta_w,42.069604528623266
165,0.2,theta_h,46.2860665745743
165,0.2,theta_l,46.98044084384625
165,0.2,tajimas_d,0.4571641754522858
165,0.3,pi,47.499999907572814
165,0.3,theta_w,44.25340929994107
165,0.3,theta_h,45.83097689602652
165,0.3,theta_l,46.665488401799664
165,0.3,tajimas_d,0.2554849769602144
165,0.4,pi,47.41025806011424
165,0.4,theta_w,43.15682517357027
165,0.4,theta_h,46.648754395490215
165,0.4,theta_l,47.02950622780223
165,0.4,tajimas_d,0.34814513782937356
165,0.5,pi,48.45201119082814
165,0.5,theta_w,44.957050326986376
165,0.5,theta_h,47.111471772077515
165,0.5,theta_l,47.781741481452826
165,0.5,tajimas_d,0.2805791767434611
165,0.6,pi,48.378342662660174
165,0.6,theta_w,45.62957665753649
165,0.6,theta_h,48.538682472056074
165,0.6,theta_l,48.45851256735812
165,0.6,tajimas_d,0.22371617423602044
166,0.0,pi,42.91171717171717
166,0.0,theta_w,47.70755061968282
166,0.0,theta_h,49.148888888888884
166,0.0,theta_l,46.03030303030303
166,0.0,tajimas_d,-0.3383434628676936
166,0.05,pi,42.989687800009236
166,0.05,theta_w,47.613607214645086
166,0.05,theta_h,49.39148848372082
166,0.05,theta_l,46.19058814186502
166,0.05,tajimas_d,-0.328448792634694
166,0.1,pi,42.95017014185911
166,0.1,theta_w,47.70332096664898
166,0.1,theta_h,49.23102999594123
166,0.1,theta_l,46.090600068900166
166,0.1,tajimas_d,-0.3385060544328038
166,0.2,pi,43.096263691518836
166,0.2,theta_w,48.501886493429154
166,0.2,theta_h,49.459951986339945
166,0.2,theta_l,46.27810783892939
166,0.2,tajimas_d,-0.38347671924469734
166,0.3,pi,42.898835913988336
166,0.3,theta_w,45.66202623224696
166,0.3,theta_h,47.97764091373331
166,0.3,theta_l,45.43823841386083
166,0.3,tajimas_d,-0.2106349834795466
166,0.4,pi,42.72509253331957
166,0.4,theta_w,46.92999152314426
166,0.4,theta_h,50.35244966790886
166,0.4,theta_l,46.53877110061421
166,0.4,tajimas_d,-0.31686510339802154
166,0.5,pi,42.39519617334793
166,0.5,theta_w,45.14583887526926
166,0.5,theta_h,48.80902599518244
166,0.5,theta_l,45.602111084265175
166,0.5,tajimas_d,-0.2197481398195828
166,0.6,pi,42.488775898570694
166,0.6,theta_w,47.859808925636756
166,0.6,theta_h,50.16827962362683
166,0.6,theta_l,46.32852776109876
166,0.6,tajimas_d,-0.4169272862644637
167,0.0,pi,58.770707070707076
167,0.0,theta_w,47.32125466324814
167,0.0,theta_h,69.00707070707071
167,0.0,theta_l,63.88888888888888
167,0.0,tajimas_d,0.8142436938378541
167,0.05,pi,58.849714142671246
167,0.05,theta_w,47.59678041319061
167,0.05,theta_h,69.08394924226796
167,0.05,theta_l,63.9668316924696
167,0.05,tajimas_d,0.7993245914596491
167,0.1,pi,58.91002616857699
167,0.1,theta_w,47.152518839964614
167,0.1,theta_h,69.24139906170971
167,0.1,theta_l,64.07571261514335
167,0.1,tajimas_d,0.847683528725461
167,0.2,pi,58.43454736610034
167,0.2,theta_w,47.445498647724456
167,0.2,theta_h,68.84973638173133
167,0.2,theta_l,63.64214187391583
167,0.2,tajimas_d,0.7958988401743299
167,0.3,pi,59.32753654206347
167,0.3,theta_w,48.211085269351706
167,0.3,theta_h,69.71757972632572
167,0.3,theta_l,64.5225581341946
167,0.3,tajimas_d,0.8042203826232084
167,0.4,pi,58.93430615079821
167,0.4,theta_w,47.470862478411064
167,0.4,theta_h,68.17929608025544
167,0.4,theta_l,63.55680111552684
167,0.4,tajimas_d,0.8546418485236511
167,0.5,pi,59.9296980453351
167,0.5,theta_w,51.44643163558162
167,0.5,theta_h,72.11137861057443
167,0.5,theta_l,66.02053832795477
167,0.5,tajimas_d,0.5976055838344743
167,0.6,pi,59.417271975220594
167,0.6,theta_w,50.109540449819086
167,0.6,theta_h,73.24980028607345
167,0.6,theta_l,66.33353613064702
167,0.6,tajimas_d,0.6922572955721629
168,0.0,pi,46.21050505050505
168,0.0,theta_w,42.29940722959732
168,0.0,theta_h,38.072323232323235
168,0.0,theta_l,42.141414141414145
168,0.0,tajimas_d,0.3105898671291729
168,0.05,pi,46.107230784053314
168,0.05,theta_w,42.32791979053853
168,0.05,theta_h,37.83110114823104
168,0.05,theta_l,41.96916596614217
168,0.05,tajimas_d,0.3012769604940014
168,0.1,pi,46.15022021782745
168,0.1,theta_w,42.41700203120023
168,0.1,theta_h,38.627042128614264
168,0.1,theta_l,42.38863117322086
168,0.1,tajimas_d,0.2986812413589325
168,0.2,pi,46.53791140473365
168,0.2,theta_w,43.609330670236545
168,0.2,theta_h,38.31831684356422
168,0.2,theta_l,42.42811412414894
168,0.2,tajimas_d,0.230453715847323
168,0.3,pi,46.23620820504046
168,0.3,theta_w,42.371137041532606
168,0.3,theta_h,38.79059050349865
168,0.3,theta_l,42.51339935426955
168,0.3,tajimas_d,0.3173461699826318
168,0.4,pi,46.69142199604987
168,0.4,theta_w,43.17906342082185
168,0.4,theta_h,38.61879607297154
168,0.4,theta_l,42.65510903451071
168,0.4,tajimas_d,0.2879900634053131
168,0.5,pi,46.37924402603666
168,0.5,theta_w,43.559929263553315
168,0.5,theta_h,40.217125188989364
168,0.5,theta_l,43.298184607513015
168,0.5,tajimas_d,0.23368313777883548
168,0.6,pi,45.124458707962155
168,0.6,theta_w,42.604499589740094
168,0.6,theta_h,38.26542261093342
168,0.6,theta_l,41.694940659447795
168,0.6,tajimas_d,0.21901197188571714
169,0.0,pi,29.234949494949497
169,0.0,theta_w,33.02830427516503
169,0.0,theta_h,37.29030303030303
169,0.0,theta_l,33.26262626262626
169,0.0,tajimas_d,-0.3839283173252494
169,0.05,pi,29.15067153595761
169,0.05,theta_w,32.77915457348734
169,0.05,theta_h,35.3416448693515
169,0.05,theta_l,32.246158202654556
169,0.05,tajimas_d,-0.3717450952577839
169,0.1,pi,29.273009320931937
169,0.1,theta_w,32.39336168360618
169,0.1,theta_h,37.23963474852097
169,0.1,theta_l,33.25632203472645
169,0.1,tajimas_d,-0.3251770212899996
169,0.2,pi,29.208514411927677
169,0.2,theta_w,33.344475933825315
169,0.2,theta_h,37.24636966476409
169,0.2,theta_l,33.22744203834588
169,0.2,tajimas_d,-0.42388631505145896
169,0.3,pi,29.05820876788349
169,0.3,theta_w,33.80713783073949
169,0.3,theta_h,38.192088597111955
169,0.3,theta_l,33.62514868249772
169,0.3,tajimas_d,-0.4859245039906033
169,0.4,pi,28.476306751134942
169,0.4,theta_w,31.370218858985137
169,0.4,theta_h,37.34074792561558
169,0.4,theta_l,32.90852733837526
169,0.4,tajimas_d,-0.3241057464225092
169,0.5,pi,28.407183030422082
169,0.5,theta_w,32.466994683868286
169,0.5,theta_h,39.46536835496972
169,0.5,theta_l,33.9362756926959
169,0.5,tajimas_d,-0.44912896436787264
169,0.6,pi,29.186336582167993
169,0.6,theta_w,33.324589354479336
169,0.6,theta_h,34.85905059378823
169,0.6,theta_l,32.022693587978104
169,0.6,tajimas_d,-0.45764625393296665
170,0.0,pi,37.061010101010105
170,0.0,theta_w,35.152932035555764
170,0.0,theta_h,45.161212121212124
170,0.0,theta_l,41.11111111111111
170,0.0,tajimas_d,0.1816884516085665
170,0.05,pi,36.92164050728638
170,0.05,theta_w,35.52840714919221
170,0.05,theta_h,45.33861600688538
170,0.05,theta_l,41.130128257085886
170,0.05,tajimas_d,0.1319846137560241
170,0.1,pi,37.228838707873074
170,0.1,theta_w,35.695861733307396
170,0.1,theta_h,45.38628268322123
170,0.1,theta_l,41.30756069554715
170,0.1,tajimas_d,0.14521712341874302
170,0.2,pi,36.75044473474058
170,0.2,theta_w,35.33485844054948
170,0.2,theta_h,45.645987796809095
170,0.2,theta_l,41.198216265774846
170,0.2,tajimas_d,0.13695918721972358
170,0.3,pi,37.584414140918
170,0.3,theta_w,35.74286066069491
170,0.3,theta_h,45.087718937893676
170,0.3,theta_l,41.336066539405834
170,0.3,tajimas_d,0.17850771767335677
170,0.4,pi,37.73594119059002
170,0.4,theta_w,35.97773020985358
170,0.4,theta_h,46.20128885790708
170,0.4,theta_l,41.96861502424855
170,0.4,tajimas_d,0.17192419744838142
170,0.5,pi,37.274204767553734
170,0.5,theta_w,35.67700079511793
170,0.5,theta_h,45.5066605346288
170,0.5,theta_l,41.39043265109127
170,0.5,tajimas_d,0.1607839603237438
170,0.6,pi,37.53493645579048
170,0.6,theta_w,34.38144880829811
170,0.6,theta_h,46.38636019606138
170,0.6,theta_l,41.96064832592594
170,0.6,tajimas_d,0.3384939995977392
171,0.0,pi,44.998585858585855
171,0.0,theta_w,46.93495870681346
171,0.0,theta_h,73.64787878787878
171,0.0,theta_l,59.32323232323232
171,0.0,tajimas_d,-0.13882341208259455
171,0.05,pi,45.24328069226055
171,0.05,theta_w,47.01909129004405
171,0.05,theta_h,73.57189586883203
171,0.05,theta_l,59.40758828054628
171,0.05,tajimas_d,-0.12768598643387374
171,0.1,pi,45.2053994745473
171,0.1,theta_w,47.32734681113979
171,0.1,theta_h,73.83972544790065
171,0.1,theta_l,59.52256246122398
171,0.1,tajimas_d,-0.152358931193202
171,0.2,pi,45.27761315275103
171,0.2,theta_w,46.67035843335032
171,0.2,theta_h,73.23940630482089
171,0.2,theta_l,59.25850972878596
171,0.2,tajimas_d,-0.10259117233373974
171,0.3,pi,45.75562767033872
171,0.3,theta_w,46.8852321875077
171,0.3,theta_h,73.73526262302398
171,0.3,theta_l,59.74544514668134
171,0.3,tajimas_d,-0.08385756616288022
171,0.4,pi,45.197960333131576
171,0.4,theta_w,44.207224972987994
171,0.4,theta_h,74.54396821713082
171,0.4,theta_l,59.87096427513121
171,0.4,tajimas_d,0.07929370397832741
171,0.5,pi,45.07785604160685
171,0.5,theta_w,47.528013048235614
171,0.5,theta_h,75.96549409649609
171,0.5,theta_l,60.52167506905147
171,0.5,tajimas_d,-0.18617496261862768
171,0.6,pi,43.82726773177086
171,0.6,theta_w,44.97561587578036
171,0.6,theta_h,75.3171510840799
171,0.6,theta_l,59.572209407925385
171,0.6,tajimas_d,-0.09490733778447785
172,0.0,pi,36.898585858585854
172,0.0,theta_w,36.891263839511815
172,0.0,theta_h,29.444848484848485
172,0.0,theta_l,33.17171717171718
172,0.0,tajimas_d,0.0006650062685648043
172,0.05,pi,36.90679319952636
172,0.05,theta_w,36.68618449064857
172,0.05,theta_h,29.25872853353082
172,0.05,theta_l,33.08276086652859
172,0.05,tajimas_d,0.02024511483663315
172,0.1,pi,36.85971390694584
172,0.1,theta_w,37.25627980545878
172,0.1,theta_h,29.32038464311183
172,0.1,theta_l,33.09004927502883
172,0.1,tajimas_d,-0.03600715271782998
172,0.2,pi,36.94095642461818
172,0.2,theta_w,37.57529826385391
172,0.2,theta_h,29.388699126924372
172,0.2,theta_l,33.16482777577127
172,0.2,tajimas_d,-0.05781328035479237
172,0.3,pi,36.78969609114546
172,0.3,theta_w,36.50788770714719
172,0.3,theta_h,29.78352171644389
172,0.3,theta_l,33.28660890379467
172,0.3,tajimas_d,0.02674719777059064
172,0.4,pi,36.83116142307324
172,0.4,theta_w,36.70616905510243
172,0.4,theta_h,30.07137746911853
172,0.4,theta_l,33.451269446095885
172,0.4,tajimas_d,0.012011902376125377
172,0.5,pi,36.70739410117802
172,0.5,theta_w,38.21866506072956
172,0.5,theta_h,29.324096154557417
172,0.5,theta_l,33.01574512786772
172,0.5,tajimas_d,-0.14252488421510293
172,0.6,pi,38.64613628195602
172,0.6,theta_w,37.09425001114059
172,0.6,theta_h,30.784665758417553
172,0.6,theta_l,34.71540102018679
172,0.6,tajimas_d,0.1551192910521058
173,0.0,pi,39.17151515151515
173,0.0,theta_w,37.470707774163834
173,0.0,theta_h,27.838585858585855
173,0.0,theta_l,33.5050505050505
173,0.0,tajimas_d,0.15213002572353318
173,0.05,pi,39.023542706349055
173,0.05,theta_w,37.466045423833734
173,0.05,theta_h,27.75309962965486
173,0.05,theta_l,33.38832116800196
173,0.05,tajimas_d,0.14001080766814125
173,0.1,pi,39.10551583832785
173,0.1,theta_w,37.664632834350705
173,0.1,theta_h,28.200613690787236
173,0.1,theta_l,33.653064764557534
173,0.1,tajimas_d,0.12948497456224606
173,0.2,pi,39.020001119615976
173,0.2,theta_w,37.98577392706991
173,0.2,theta_h,28.122174440487363
173,0.2,theta_l,33.57108778005166
173,0.2,tajimas_d,0.09327476602340594
173,0.3,pi,38.5733927514512
173,0.3,theta_w,37.608172540004624
173,0.3,theta_h,28.560783949746288
173,0.3,theta_l,33.56708835059875
173,0.3,tajimas_d,0.08899782269145413
173,0.4,pi,38.90370428521229
173,0.4,theta_w,38.6461226377332
173,0.4,theta_h,27.94697225806579
173,0.4,theta_l,33.42533827163905
173,0.4,tajimas_d,0.023538829929697268
173,0.5,pi,40.09171476130461
173,0.5,theta_w,39.56655256358756
173,0.5,theta_h,27.093905473827355
173,0.5,theta_l,33.59281011756598
173,0.5,tajimas_d,0.04777728611672996
173,0.6,pi,38.76749695063571
173,0.6,theta_w,38.286488881957744
173,0.6,theta_h,28.040484446252897
173,0.6,theta_l,33.4039906984443
173,0.6,tajimas_d,0.04662150197364944
174,0.0,pi,44.41474747474747
174,0.0,theta_w,47.32125466324814
174,0.0,theta_h,31.28222222222222
174,0.0,theta_l,37.84848484848485
174,0.0,tajimas_d,-0.2067002914295968
174,0.05,pi,44.34572870192241
174,0.05,theta_w,47.21805535938839
174,0.05,theta_h,31.369736248953146
174,0.05,theta_l,37.85773247543777
174,0.05,tajimas_d,-0.2056885860670442
174,0.1,pi,44.55413344113497
174,0.1,theta_w,47.35546865104022
174,0.1,theta_h,31.340533499407485
174,0.1,theta_l,37.947333470271225
174,0.1,tajimas_d,-0.20113997700830497
174,0.2,pi,44.40386264176826
174,0.2,theta_w,46.52298700233605
174,0.2,theta_h,31.41366826351934
174,0.2,theta_l,37.9087654526438
174,0.2,tajimas_d,-0.15656268360790632
174,0.3,pi,44.22951106807669
174,0.3,theta_w,47.10631185373168
174,0.3,theta_h,31.057354967725253
174,0.3,theta_l,37.64343301790096
174,0.3,tajimas_d,-0.21263639353197333
174,0.4,pi,44.00990286028398
174,0.4,theta_w,47.11046293513628
174,0.4,theta_h,30.80757330611119
174,0.4,theta_l,37.40873808319758
174,0.4,tajimas_d,-0.23260033179775533
174,0.5,pi,44.15752601444489
174,0.5,theta_w,47.39518976784838
174,0.5,theta_h,31.9881677179001
174,0.5,theta_l,38.0728468661725
174,0.5,tajimas_d,-0.2471568961000241
174,0.6,pi,44.2130649735332
174,0.6,theta_w,46.90046963601213
174,0.6,theta_h,31.76482173338368
174,0.6,theta_l,37.98894335345844
174,0.6,tajimas_d,-0.21330655846932264
175,0.0,pi,41.34969696969697
175,0.0,theta_w,37.857003730598514
175,0.0,theta_h,51.518989898989894
175,0.0,theta_l,46.43434343434344
175,0.0,tajimas_d,0.3092805044488557
175,0.05,pi,41.5876032500825
175,0.05,theta_w,37.65128735000528
175,0.05,theta_h,51.46525613351686
175,0.05,theta_l,46.52642969179969
175,0.05,tajimas_d,0.3520561997715171
175,0.1,pi,41.34928378548764
175,0.1,theta_w,38.04870132960274
175,0.1,theta_h,51.17501867373964
175,0.1,theta_l,46.26215122961364
175,0.1,tajimas_d,0.29359205725055204
175,0.2,pi,41.35264125830454
175,0.2,theta_w,37.41308284864127
175,0.2,theta_h,51.84312059332687
175,0.2,theta_l,46.59788092581571
175,0.2,tajimas_d,0.36048917250512214
175,0.3,pi,40.89205940050927
175,0.3,theta_w,36.56316407591279
175,0.3,theta_h,51.868611824615236
175,0.3,theta_l,46.38033561256225
175,0.3,tajimas_d,0.41026282031767125
175,0.4,pi,41.24759405188572
175,0.4,theta_w,37.2779287891007
175,0.4,theta_h,51.733914506459605
175,0.4,theta_l,46.49075427917266
175,0.4,tajimas_d,0.37503613283508797
175,0.5,pi,41.27514411451576
175,0.5,theta_w,37.30797507258726
175,0.5,theta_h,51.218895875892926
175,0.5,theta_l,46.24701999520434
175,0.5,tajimas_d,0.38293024588949376
175,0.6,pi,40.597175741826995
175,0.6,theta_w,36.3779495383638
175,0.6,theta_h,48.618220986508604
175,0.6,theta_l,44.607698364167796
175,0.6,tajimas_d,0.4281915400899129
176,0.0,pi,38.592525252525256
176,0.0,theta_w,48.48014253255218
176,0.0,theta_h,45.4680808080808
176,0.0,theta_l,42.03030303030303
176,0.0,tajimas_d,-0.6866188963562684
176,0.05,pi,38.70178447974226
176,0.05,theta_w,48.77596088992031
176,0.05,theta_h,45.512575578769564
176,0.05,theta_l,42.107180029255915
176,0.05,tajimas_d,-0.6986795994226613
176,0.1,pi,38.739090766538695
176,0.1,theta_w,48.70203242417128
176,0.1,theta_h,44.966141813735604
176,0.1,theta_l,41.85261629013715
176,0.1,tajimas_d,-0.6953862440983524
176,0.2,pi,37.846122340815135
176,0.2,theta_w,48.40009287598327
176,0.2,theta_h,45.966139391688145
176,0.2,theta_l,41.90613086625164
176,0.2,tajimas_d,-0.7487022576568271
176,0.3,pi,37.92704664117066
176,0.3,theta_w,47.32780212454049
176,0.3,theta_h,45.934237379622004
176,0.3,theta_l,41.93064201039633
176,0.3,tajimas_d,-0.6918480417274345
176,0.4,pi,37.851528820620146
176,0.4,theta_w,47.58394157017296
176,0.4,theta_h,45.546675683801425
176,0.4,theta_l,41.699102252210785
176,0.4,tajimas_d,-0.723634742565458
176,0.5,pi,38.790600769736486
176,0.5,theta_w,48.20546352946264
176,0.5,theta_h,45.165819589334475
176,0.5,theta_l,41.97821017953548
176,0.5,tajimas_d,-0.7055956560074902
176,0.6,pi,40.042880771556455
176,0.6,theta_w,48.89995045081422
176,0.6,theta_h,43.52361747243022
176,0.6,theta_l,41.783249121993336
176,0.6,tajimas_d,-0.6744302202389161
177,0.0,pi,37.98747474747474
177,0.0,theta_w,40.7542234038586
177,0.0,theta_h,46.2549494949495
177,0.0,theta_l,42.12121212121212
177,0.0,tajimas_d,-0.22789446716201087
177,0.05,pi,37.82560238669066
177,0.05,theta_w,40.76006481082947
177,0.05,theta_h,46.451356109939226
177,0.05,theta_l,42.138479248314944
177,0.05,tajimas_d,-0.24272106415541234
177,0.1,pi,38.068342987197035
177,0.1,theta_w,40.78164051687182
177,0.1,theta_h,46.5818307849531
177,0.1,theta_l,42.32508688607507
177,0.1,tajimas_d,-0.2253205829170643
177,0.2,pi,38.32033216592655
177,0.2,theta_w,39.80379577155363
177,0.2,theta_h,40.62975867548471
177,0.2,theta_l,39.47504542070563
177,0.2,tajimas_d,-0.1277893639734115
177,0.3,pi,38.09502862459221
177,0.3,theta_w,40.471316228799466
177,0.3,theta_h,44.6340330555281
177,0.3,theta_l,41.364530840060155
177,0.3,tajimas_d,-0.20395322231044252
177,0.4,pi,39.03816612744094
177,0.4,theta_w,41.48678947316655
177,0.4,theta_h,43.58830022309858
177,0.4,theta_l,41.313233175269765
177,0.4,tajimas_d,-0.20858684309155243
177,0.5,pi,37.69541187961196
177,0.5,theta_w,41.15330945876497
177,0.5,theta_h,41.542528334963166
177,0.5,theta_l,39.618970107287566
177,0.5,tajimas_d,-0.3028199224047173
177,0.6,pi,37.49983457112823
