window_start,window_stop,garud_h1,garud_h12,garud_h123,garud_h2h1
15300185.0,15400185.0,0.002561895506501886,0.002798833819241948,0.003095006710167025,0.9537572254335254
15400185.0,15500185.0,0.0016016474617057696,0.0016608820398907851,0.001779351196260816,0.9815082346142733
15500185.0,15600185.0,0.0014940534036743981,0.0015923920588643652,0.001747882826600031,0.9516029115688401
15600185.0,15700185.0,0.0026775880420195374,0.0027812485538433146,0.002944143643852107,0.9661251296232285
15700185.0,15800185.0,0.0021555833217640867,0.0022333287056319194,0.0023703086676847675,0.9763310433662516
15800185.0,15900185.0,0.002831690499328988,0.00306862881206905,0.003305567124809112,0.9581630985455141
15900185.0,16000185.0,0.0016155305659678889,0.0016747651441529044,0.0017932343005229352,0.9816671440847895
16000185.0,16100185.0,0.0020901013466611182,0.0021493359248461338,0.0022678050812161648,0.985829735414591
16100185.0,16200185.0,0.001355222361053269,0.0014144569392382845,0.0015329260956083153,0.9781458084343522
16200185.0,16300185.0,0.002638715350085568,0.002823823406913741,0.003034846591697859,0.9551034724658007
16300185.0,16400185.0,0.0015442639640890449,0.001647924475912822,0.0018108195659216147,0.9412646089301772
16400185.0,16500185.0,0.0023619788051274936,0.002421213383312509,0.00253968253968254,0.987460815047022
16500185.0,16600185.0,0.0018073487898560836,0.0018665833680410991,0.00198505252441113,0.9836128536679043
16600185.0,16700185.0,0.0028937016983664205,0.0030121708547364515,0.003189874589291498,0.9590596513673436
16700185.0,16800185.0,0.0013834513397195675,0.001442685917904583,0.0015611550742746139,0.9785917377487875
16800185.0,16900185.0,0.002837706511175899,0.002908047572770605,0.0030376232125503264,0.9852821265492498
16900185.0,17000185.0,0.0017180341524364823,0.0017772687306214978,0.0018957378869915286,0.9827609427609427
17000185.0,17100185.0,0.002829839418760685,0.0029571012078300546,0.003163728076264503,0.9744480784955026
17100185.0,17200185.0,0.0029533990466935078,0.0031040307279374337,0.003296543107038734,0.9623550611093702
17200185.0,17300185.0,0.0017576009995835143,0.001905687445046053,0.0020981998241473535,0.9325961032122172
17300185.0,17400185.0,0.0026812902031560963,0.0027701420704336196,0.0029182285158961584,0.9751467034863652
17400185.0,17500185.0,0.0015306122448979658,0.0016453792401314334,0.0018193808135499165,0.9273620559334848
17500185.0,17600185.0,0.0013940950529871907,0.0014570317923087697,0.0015792031098153642,0.9760165975103736
17600185.0,17700185.0,0.002345781850155029,0.0025456985515294565,0.002764126058586701,0.9494969421976721
17700185.0,17800185.0,0.0021211069461798356,0.002180341524364851,0.002298810680734882,0.9860368713864951
17800185.0,17900185.0,0.0013850710352168122,0.0014443056134018277,0.0015627747697718585,0.9786167724690946
17900185.0,18000185.0,0.002063492063492067,0.002148641769633027,0.0022930260539590023,0.9703408836061899
18000185.0,18100185.0,0.001365403304178816,0.0014394465269100855,0.0015727243278263704,0.966107439417048
18100185.0,18200185.0,0.0013781294830857533,0.0014965986394557841,0.0016743023740108307,0.9140362659503023
18200185.0,18300185.0,0.002611180526632415,0.0026704151048174305,0.0027888842611874616,0.9886575099689854
18300185.0,18400185.0,0.002536674533759038,0.002692165301494703,0.0028883798417325673,0.9532974550761645
18400185.0,18500185.0,0.0021039844509232308,0.0021632190291082463,0.0022816881854782773,0.9859232376553393
18500185.0,18600185.0,0.002442732194918789,0.0025019667731038045,0.0026204359294738355,0.9878753433740646
18600185.0,18700185.0,0.0014512471655328822,0.001569716321902913,0.0017474200564579596,0.9183673469387756
18700185.0,18800185.0,0.12058494145958323,0.12435003933546826,0.1281743717895383,0.007674462336756558
18800185.0,18900185.0,0.026851080568281074,0.05114257948077124,0.0549372946457488,0.3810978499719786
18900185.0,19000185.0,0.002495950761256883,0.0025699939839881523,0.0027032717849044367,0.9814591638082877
19000185.0,19100185.0,0.0014734601323522607,0.0015326947105372762,0.001651163866907307,0.9798994974874372
