window_start,window_stop,n_variants,fst,fst_wc,dxy,da
600185.0,700185.0,903,0.02800936521151492,0.028009365211514935,0.0014657175877285146,4.105381921162872e-05
610185.0,710185.0,887,0.02847950373884582,0.028479503738845828,0.0015197203418044613,4.3280881156420343e-05
620185.0,720185.0,779,0.028809430163476698,0.02880943016347671,0.0020195298897272202,5.818150532115001e-05
630185.0,730185.0,790,0.02050019729654776,0.02050019729654776,0.001958464912280702,4.014891710012075e-05
640185.0,740185.0,773,0.02226692110317643,0.02226692110317643,0.0018916347851677456,4.2120882517353924e-05
650185.0,750185.0,800,0.020285287824917606,0.020285287824917612,0.002338718367346939,4.7441575223054e-05
660185.0,760185.0,843,0.01902415869923204,0.019024158699232043,0.002329061488673139,4.430843538078733e-05
670185.0,770185.0,889,0.020055052017878786,0.02005505201787878,0.0032015046546871617,6.420634238523184e-05
680185.0,780185.0,919,0.019420549416421743,0.019420549416421743,0.0031713640184951658,6.158963163864732e-05
690185.0,790185.0,923,0.015976316860007406,0.015976316860007403,0.0031551324163416133,5.0407395218754256e-05
700185.0,800185.0,924,0.013552005926213799,0.013552005926213797,0.0028668485418626532,3.885154842887996e-05
710185.0,810185.0,956,0.01749216575424005,0.017492165754240053,0.002845513619369771,4.977419588596386e-05
720185.0,820185.0,961,0.015206467836034274,0.015206467836034278,0.002756429994566202,4.191556405465133e-05
730185.0,830185.0,928,0.014553285910069826,0.014553285910069831,0.002788750680951516,4.0585485991789094e-05
740185.0,840185.0,959,0.013269389298661985,0.013269389298661992,0.002675150816181689,3.549761761254834e-05
750185.0,850185.0,956,0.014413360327202663,0.01441336032720266,0.0028465614103060826,4.102851530025156e-05
760185.0,860185.0,930,0.014563758682417376,0.014563758682417374,0.003216601802539943,4.6845812429620583e-05
770185.0,870185.0,948,0.013484225633589239,0.013484225633589239,0.0029722266009852218,4.007817412184039e-05
780185.0,880185.0,925,0.013120464995078776,0.013120464995078776,0.002914458804523425,3.823905472434833e-05
790185.0,890185.0,911,0.01311361084274327,0.013113610842743269,0.0024680133000831257,3.236456597200477e-05
800185.0,900185.0,886,0.01400588386885784,0.014005883868857844,0.002679874792855828,3.7534015131818375e-05
810185.0,910185.0,838,0.00891581894426099,0.008915818944260983,0.0012555409090909092,1.1194175422567328e-05
820185.0,920185.0,843,0.008938285623651992,0.008938285623651985,0.0012717350327618707,1.1367130960429988e-05
830185.0,930185.0,823,0.00844249190030771,0.008442491900307703,0.0011520953237410072,9.726555439065874e-06
840185.0,940185.0,828,0.00931163162432453,0.009311631624324525,0.001359090500584165,1.265535008555867e-05
850185.0,950185.0,845,0.009262321967536406,0.0092623219675364,0.0012317075239630163,1.1408471656782463e-05
860185.0,960185.0,836,0.009309129216651217,0.009309129216651215,0.0010761657395287956,1.001816592780649e-05
870185.0,970185.0,757,0.009297853510720683,0.00929785351072068,0.0007709015406836784,7.167729596465654e-06
880185.0,980185.0,760,0.009393467391559137,0.00939346739155913,0.0007377258602831166,6.9298038124793495e-06
890185.0,990185.0,780,0.00902766162210362,0.009027661622103613,0.000792165984369185,7.151406455425624e-06
900185.0,1000185.0,793,0.011530201722023485,0.01153020172202348,0.0008320981534266947,9.594259561533012e-06
910185.0,1010185.0,842,0.011294373036860306,0.011294373036860308,0.0012921760391198043,1.4594318215111504e-05
920185.0,1020185.0,837,0.012073007756265942,0.012073007756265948,0.001244334117647059,1.5022855453739394e-05
930185.0,1030185.0,886,0.012764213156392198,0.012764213156392203,0.0013036523813893732,1.664009687789215e-05
940185.0,1040185.0,839,0.013437349368696781,0.013437349368696788,0.0010228808069590969,1.3744806765643895e-05
950185.0,1050185.0,850,0.01346386317973734,0.013463863179737348,0.0011089897919876733,1.4931286827047304e-05
960185.0,1060185.0,851,0.01583418140769964,0.015834181407699655,0.0011568386322735452,1.8317592762854447e-05
970185.0,1070185.0,905,0.014663736293353534,0.014663736293353545,0.0023421033412452073,3.434398576780191e-05
980185.0,1080185.0,892,0.015256267532971258,0.015256267532971261,0.002816737109044801,4.297289490563532e-05
990185.0,1090185.0,924,0.01792558496878126,0.017925584968781272,0.002730301886792453,4.89422584621218e-05
